bydel,barnehage,spot_litenavdeling,spot_storavdeling,barnehage_url,address,latitude,longitude,match_score,matched_official_name,name_match_score,barnehagefakta_url
Søndre Nordstrand,Læringsverkstedet Hauketo barnehage as,16,5,https://www.oslo.kommune.no/barnehage/finn-barnehage-i-oslo/laringsverkstedet-hauketo-barnehage/,"Øvre Prinsdals vei 34 d, 1266 OSLO",59.841328282497,10.811993480101,0.97,Læringsverkstedet Hauketo barnehage,0.8905,https://barnehagefakta.no/barnehage/975316246/laringsverkstedet-hauketo-barnehage
Søndre Nordstrand,Læringsverkstedet Mortensrud barnehage,9,2,https://www.oslo.kommune.no/barnehage/finn-barnehage-i-oslo/laringsverkstedet-mortensrud-barnehage/,"Helga Vanekesvei 3H, 1281 OSLO",59.8496076,10.8280883,1.0,Læringsverkstedet Mortensrud barnehage,1.0000,https://barnehagefakta.no/barnehage/915500072/laringsverkstedet-mortensrud-barnehage
Søndre Nordstrand,Læringsverkstedet Vestskrenten Idrettsbarnehage As,12,0,https://www.oslo.kommune.no/barnehage/finn-barnehage-i-oslo/vestskrenten-idrettsbarnehage-as/,"Lusetjernveien 40, 1253 OSLO",59.832590552615,10.783612848172,0.97,Læringsverkstedet Vestskrenten Idrettsbarnehage,0.8958,https://barnehagefakta.no/barnehage/914323061/laringsverkstedet-vestskrenten-idrettsbarnehage
Søndre Nordstrand,Nordre Ås,11,3,https://www.oslo.kommune.no/barnehage/finn-barnehage-i-oslo/nordre-as-barnehage/,"Nordåsveien 19, 1251 Oslo",59.831344407792,10.790718646755,0.97,Nordre Ås barnehage,0.5869,https://barnehagefakta.no/barnehage/975315495/nordre-as-barnehage
Søndre Nordstrand,Nyjordet barnehage,11,0,https://www.oslo.kommune.no/barnehage/finn-barnehage-i-oslo/nyjordet-barnehage/,"Nyjordeveien 15, 1275 Oslo",59.829747480061,10.839428532413,1.0,Nyjordet barnehage,1.0000,https://barnehagefakta.no/barnehage/975316297/nyjordet-barnehage
Søndre Nordstrand,Preståsen Kanvas-barnehage,11,5,https://www.oslo.kommune.no/barnehage/finn-barnehage-i-oslo/prestasen-kanvas-barnehage/,"Åslandhellinga 106 b, 1274 OSLO",59.82296,10.83956,0.8123,Preståsen Kanvas-barnhage,0.8142,https://barnehagefakta.no/barnehage/973076418/prestasen-kanvas-barnehage
Søndre Nordstrand,Prinsdalsbråten barnehage,10,5,https://www.oslo.kommune.no/barnehage/finn-barnehage-i-oslo/prinsdalsbraten-barnehage/,"Sponstugrenda 36, 1263 OSLO",59.828479169883,10.811723571357,1.0,Prinsdalsbråten barnehage,1.0000,https://barnehagefakta.no/barnehage/975316300/prinsdalsbraten-barnehage
Søndre Nordstrand,Rudshøgda Kanvas-naturbarnehage,12,3,https://www.oslo.kommune.no/barnehage/finn-barnehage-i-oslo/rudshogda-kanvas-naturbarnehage/,"Lofsrudhøgda 201, 1281 OSLO",59.846254165799,10.825363190986,1.0,Rudshøgda Kanvas-naturbarnehage,1.0000,https://barnehagefakta.no/barnehage/973076361/rudshogda-kanvas-naturbarnehage
Søndre Nordstrand,Slime gård,11,8,https://www.oslo.kommune.no/barnehage/finn-barnehage-i-oslo/slime-gard-barnehage/,"Slimeveien 10, 1277 OSLO",59.83166186747,10.8393378551,0.97,Slime gård barnehage,0.6000,https://barnehagefakta.no/barnehage/979589468/slime-gard-barnehage
Søndre Nordstrand,Sloreåsen barnehage,12,1,https://www.oslo.kommune.no/barnehage/finn-barnehage-i-oslo/sloreasen-barnehage/,"Sloreåsen 6, 1257 OSLO",59.843936643042,10.794679221034,1.0,Sloreåsen barnehage,1.0000,https://barnehagefakta.no/barnehage/975316319/sloreasen-barnehage
